f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,label
-5.623840157,-8.187638574,5.242909124,8.882604114,-10.21627208,2.64809768,-6.950470304,1.200776436,5.377867056,-2.839152657,8.388162536,2.425950034,8.113011472,10.10231014,2.391868725,-3.959079076,-9.176431695,-4.36491776,-6.092301084,6.974158034,6.177695158,-4.158457074,10.43284942,0.42409822,-4.171886456,-6.572043065,4.121183317,9.279385238,-14.56974351,-3.279491139,6.92004332,-3.630151988,-9.821495179,5.804164717,-3.070970239,8.405204093,-5.58633133,1.853403121,-7.728717917,-9.273729902,-2.805755625,9.788052704,12.0334674,2.642230605,-7.66221865,-5.275261755,-2.268068057,8.741295465,9.457169385,9.200103992,10
-5.923846761,1.797225128,-16.77858266,-5.080447609,1.145770315,4.200956053,-6.132639585,-0.030723484,-9.277643965,-2.126580677,-2.175979612,13.23374136,-3.76541816,-0.699877011,6.21111323,-1.653224461,2.001523697,-4.424019087,4.266727153,7.204011103,-1.526010936,-12.44297879,0.345000232,-4.243399337,-3.40891561,-13.68252722,2.689355895,6.655864184,0.79638043,1.673418933,-11.23054963,7.256528698,8.147830347,2.745459804,-7.634285602,10.83314284,9.253578808,-3.239587337,-6.491782378,-11.28365305,-3.597838881,2.820326635,1.423073616,5.399459478,-0.087131101,4.837892724,-5.606491298,-1.678017749,-5.547409221,1.504876682,18
0.120697791,10.64055882,3.831722765,2.924888067,0.76646867,-5.569468631,4.28537062,-10.13552762,-7.037342883,-7.19161092,-1.360228275,0.032234665,2.261179107,-5.365269408,-7.273652266,-12.68545566,-1.820395309,0.781849437,-5.23544061,5.585100686,-11.21171127,1.24368552,5.333216424,1.877853312,-7.872915702,-1.760873992,3.203430806,1.310746432,-9.44776417,8.216604364,10.81999855,-9.460183916,0.834520477,-4.501919166,0.255222215,-7.97992513,-1.816207414,6.393855628,10.17849356,-0.486781548,-6.632178682,8.793037954,8.808915483,-0.172774322,5.382618938,-2.122913269,-1.064882641,-0.420648861,-8.413319767,-4.947668246,13
3.672990232,12.08798107,1.573510524,9.059103943,4.978666626,-4.859088676,-5.215420508,-2.317108802,-5.747584964,-6.814712575,11.77463354,6.999419296,10.88955608,2.875001198,-3.448515949,-5.717704024,6.656616188,3.60832849,4.227915829,8.818042994,2.161791074,13.76679144,-9.519234826,-10.98487529,5.32699692,10.36789165,-10.39118013,-0.861963342,1.172075745,-5.621363995,0.584306183,5.929614276,-4.324972957,-7.06730619,-7.952767367,-0.198279214,-2.601707971,-5.629958331,-3.322448685,-2.113901113,0.147207734,5.287441761,-9.22312885,3.190169288,-0.960444278,3.574352616,-3.868815644,-5.426259691,7.156458552,-4.804876665,3
1.170520161,-4.048295255,-10.02445722,7.281885625,6.947272632,-1.813092133,12.03948644,-5.844462265,0.290683732,2.461189841,0.137204211,-5.389815585,0.034914202,3.946825393,1.134196988,0.029845145,5.256446819,-2.414681251,-10.08937498,-0.051618539,9.521727685,-5.224832016,4.93808073,-6.01166841,-2.51578888,7.976937331,-12.18833205,-2.955134662,9.845851102,10.57155252,-6.280289533,7.167454557,0.566756427,-3.051593375,0.301791443,11.52820075,-0.394248704,3.016255643,5.081292443,6.366776023,-7.474096228,-2.102668351,1.291582478,4.680644857,2.669639563,9.792496005,-1.36811125,3.915911732,5.705223782,2.2390672,19
3.580825908,9.109690605,1.024789793,6.831591746,1.306092917,-8.002714395,10.48370021,-8.887342536,-6.615678283,-11.82610543,2.307884699,-3.291310115,3.759377291,-10.58419384,-6.779956589,-5.78460247,0.958531045,1.596700149,-8.549964303,9.768176625,-7.534479703,1.064338939,4.155591763,1.769159349,-14.35392958,2.962265696,-0.071351716,6.63574826,-6.222575379,9.923423377,2.642932286,-4.924878709,-0.057560248,-7.279087407,2.65852344,-0.075889976,-5.728758296,1.476237273,7.511298697,4.059999096,-3.405677174,5.434844514,8.333872101,2.531762305,1.303961428,-2.052815806,-4.638184148,0.772068726,-2.019115891,2.44926207,13
-9.584165639,-3.726240053,1.070015116,3.282933399,0.613745966,-3.064568964,-1.045353757,8.059799892,6.575593932,0.322414439,10.16320629,9.361805637,-2.540996577,-11.62925051,6.864745589,-1.121337455,-8.099856328,-5.552138877,8.216762846,-5.634572092,-5.527271443,-1.409516297,-9.248469115,-7.862887521,-1.478621968,-0.676075821,-9.77053706,4.279310148,-12.70175124,-1.460262265,3.90518287,-8.378707609,-2.469604092,-0.957037219,2.519713152,4.943176914,-12.18581354,3.152101254,7.19702115,8.758410315,8.854982213,-6.577485437,2.041853445,-13.98921862,9.76936248,4.37336912,-0.608989083,4.913055449,10.40133993,1.692035067,17
3.561935823,-1.356983567,-10.58118926,-1.945430931,2.188204557,-1.531458177,-5.011342481,-4.558534499,1.161859134,5.438391677,3.397135123,-0.228621802,6.183907927,-10.12403845,-7.211184874,2.751632359,6.285426944,2.871391809,-1.871801753,-11.51972033,-4.449288603,7.67737018,2.344276782,-6.186748876,-6.541680907,3.911336312,-0.577723578,-5.640263029,6.608964733,3.922671754,12.29994568,3.707023055,-1.99022517,4.483834901,-6.226800734,-3.985983689,0.603077441,-4.148183611,-0.0694984,-4.441249307,-7.213713154,3.261452004,4.679669315,9.271446383,-10.00286521,0.556401674,-11.68637945,-0.600771934,-8.86968758,1.395969037,9
-9.276983408,-4.381245726,-8.197862245,-2.566562099,9.789738335,-2.770748082,-3.795403978,-3.412343463,10.42572957,4.162358064,4.094108412,1.545027687,-5.871796725,1.384498908,-8.423202345,11.8390019,-1.360450087,-5.474053946,-2.350750465,-7.040685149,5.327945554,-4.541943617,3.588642607,9.398375743,4.275025979,-5.898077918,0.597047976,-4.539079663,0.031865489,6.811907361,-9.729269432,-1.291891599,-9.944785024,3.00834753,5.336848993,-4.031125629,-11.62594419,-8.998710965,-1.94483601,-6.085001116,-7.93192605,-1.886432837,-2.327853662,6.965115552,-0.634416269,-4.335560529,6.936722057,-8.299255135,-5.245264899,-1.355679112,4
5.618642837,-8.400220426,6.071343398,2.978986435,11.14518917,-1.575821571,1.707742037,5.972817582,0.237246534,8.48949886,1.872091848,-3.695634409,-4.155766702,-2.745228023,6.10446493,-3.775243864,9.684509893,-2.162676006,5.199225986,-1.982852539,-3.544525266,2.070147124,6.093346176,10.16862748,0.362031605,-2.869622367,-5.594275879,-4.392712134,7.576448288,1.834277827,3.232050693,-0.416198613,1.479537981,-1.344434796,-6.848450453,0.308348234,-0.038646611,7.920218711,13.89099924,2.558917444,0.95893283,-5.751642584,-3.457519031,-3.203629675,7.538351663,-0.465787257,7.907735023,-9.286038969,-6.790371351,-3.68168641,0
-6.277917713,0.768561814,0.658396886,2.369777958,-1.365546077,-3.487483054,-2.067453153,7.03660498,-2.072024309,4.777260605,11.12963387,8.348102961,-1.80565965,-9.48062395,10.91920057,2.72764158,-8.32233252,-0.963623661,10.76239493,-3.807514438,-10.72107007,-0.946042807,-1.233122668,-5.730523288,-0.857701428,0.684090558,-8.82125084,1.350834261,-6.405374005,4.240116402,1.928161404,-8.262298468,-3.083542633,-1.019563491,2.01759036,0.916676953,-9.091163201,-0.09252383,4.574689691,6.47354668,4.63963622,-5.073698509,-2.076908365,-9.163219685,6.070727339,7.504817802,-1.988473063,6.776937245,7.662403406,1.138532088,17
10.66728303,-8.376660284,-6.977728582,6.849844328,6.169517959,-8.131433641,-4.893145751,-1.165166646,2.674768392,4.875692518,0.490751922,8.268896878,-10.31575008,-13.9918474,-1.607763173,11.56664026,7.149899011,-13.91355013,-0.850965007,-6.099652629,-3.354920147,-9.353514817,-7.797082717,-2.811216326,-6.628361621,-4.10564601,1.935426716,-2.202215922,-3.968950961,-5.186059527,9.43802724,-0.418355171,2.438499507,-0.051134411,2.912882798,-4.470882674,7.672046319,-4.397144038,6.867495796,3.849241361,5.306915864,-1.808180555,9.31672026,-8.639836459,-6.6207526,-8.854846581,-1.422752093,-6.655645759,-7.703242509,-8.061910171,15
4.921305018,-3.426169426,-4.855133309,8.524184388,6.270364307,4.11497792,-9.278698586,-0.901718503,5.447166094,7.974325527,-0.903123193,-11.6827234,-7.439720544,10.66703002,4.955063979,-0.84694015,-6.115136845,-4.879494061,-1.695421905,1.744248917,1.744900913,5.183037048,-2.037683589,12.46241486,-11.68156884,-1.84583443,4.134366599,-7.235557681,-12.67467982,9.683034223,1.976000828,3.075333684,8.646026346,2.74269867,0.043566163,-9.334898437,6.263442636,-10.29843126,6.918307099,-3.691074415,7.258092623,-0.081168011,4.8997486,8.013363616,13.80841701,-4.511435711,-0.658405356,-5.180617843,-2.458681865,-3.914111269,11
-1.642104778,8.462489301,6.572226735,3.442412755,4.629761564,-7.154642341,11.93470193,-3.561836418,-5.843472861,-9.678952568,-3.30136792,-0.541750534,-0.621235692,-6.365420155,-8.925920537,-9.757974489,0.478407067,-0.90067986,-8.163420582,12.28145226,-2.728691997,0.441549574,4.952656479,-2.942729497,-8.79533345,-1.800792799,-2.093250585,5.383225918,-2.553576967,9.322385129,10.55831384,-3.259957013,4.845513806,-7.110396096,4.120549873,-10.10433883,-11.73309677,-4.480198185,1.208847107,0.96998041,-2.313159082,4.959197336,5.769278602,0.027565917,3.434974506,-2.401434783,-5.166797592,-5.597718441,-6.336603676,3.531698083,13
5.807927904,-2.355134639,-3.884657365,-10.89823699,-5.99604258,5.623564607,-5.085909104,-11.80907066,-6.137305409,6.441272513,-1.308793672,1.456563176,4.642780886,-0.825106535,4.001753689,-2.337598972,2.144826501,-6.910146744,8.553471668,-12.37918038,7.088468381,3.418030826,5.58785184,-3.796504971,4.204347469,2.646953806,4.895439179,-9.970633689,-4.929662358,2.597428022,3.582119888,-0.220112469,-11.41141615,10.34803606,-2.05465679,-0.266607762,-9.404299481,4.405664521,-4.43341031,-1.223945715,-0.161315685,-9.769458386,11.20072408,6.512073005,11.90462304,1.850506705,-0.795725901,-12.37873531,-2.586582083,-7.936092443,14
5.00498561,8.648948452,1.99647398,8.663173499,5.149817525,-11.4386651,-6.241561374,0.605749574,-2.356505101,-5.714113219,7.974498599,12.78477693,9.992374718,5.655476728,-5.097642404,-2.984563291,10.19043157,6.390800312,8.530198418,2.143561471,6.663445799,10.58872338,-3.107908975,-9.969187847,4.835123769,6.091166142,-8.905031557,-0.685247213,-1.99770776,-5.623163334,-0.625275201,3.137272345,-4.081434584,-6.834266942,-10.30173009,3.239090893,1.135448962,-9.640306338,-4.530379,-4.626581324,-6.360318003,7.162332629,-7.02910234,4.161685945,-1.049384024,-1.749945546,-5.396759045,-7.486253206,4.056738822,-5.384343286,3
0.823811652,-7.198801438,-4.884537182,5.93093854,5.248735581,3.502099238,8.038872924,-3.958273232,-1.565782105,6.409429492,4.627103047,-6.056828455,-6.236771447,3.935025493,-3.376366083,2.941203891,2.940056486,-3.730743438,-9.039928383,-1.622730507,10.3937271,-3.375147007,-0.719869278,-11.56945556,0.415613274,5.791113179,-8.080837542,-2.420611467,10.17655784,1.663358111,-7.887100401,5.581490315,-4.019362108,-2.651063599,1.402703243,8.925851961,-4.798592705,2.420323443,3.528040385,9.810203716,-11.85108367,6.073269193,-0.388412449,9.164677273,1.311107606,3.765177639,1.72390921,6.692414283,4.253217423,2.318102686,19
0.426526073,3.484182458,13.05999271,4.235289551,-11.21663035,2.712654388,9.999169316,-5.445769281,3.290296754,-3.314947287,-0.063116034,-1.460181115,8.6042836,-8.132737202,-4.24124599,5.549038044,1.178186857,-3.93302156,-8.792947853,-1.278662745,-6.730582156,5.234715664,3.094105751,2.694297447,10.06421018,12.10376616,-10.06864524,5.096434614,-9.045799246,-2.108301421,11.9944804,4.162792961,-1.109771299,8.048380749,11.63449804,-3.398801735,-9.874987822,6.327665136,0.542399751,-5.980482932,5.229981833,2.791605948,5.424771133,-1.112272473,-6.353865856,3.472347296,11.15807977,-3.192153637,-6.853788875,2.61944814,6
4.596374991,-3.278221034,-12.02378654,1.578153842,5.808914967,-0.185778926,2.174430677,2.514940497,-0.123210764,2.528841997,3.667221565,-8.316078517,-1.945566021,-4.461971193,-3.985361686,3.858992994,4.613577126,2.622123972,-5.594125847,-3.525948212,-6.577818497,9.040506116,-1.66464833,-6.644985045,-9.310046071,0.460195923,-1.78230284,-5.111267021,-0.203694864,2.23946479,10.41846607,3.325059234,-6.222946357,7.097321112,-8.042884495,-11.05311203,1.744725346,-4.452188626,-1.762582377,0.130549162,-7.43389248,5.104221498,11.84105019,2.869870512,-7.562311415,-0.419809306,-12.6092248,-1.553641175,-4.861380157,-3.357721515,9
-7.023081276,-8.49961492,-4.71123607,-5.502976285,12.42798139,-1.847377881,-3.807039645,-2.617964896,7.942909919,9.297592198,6.378507355,-0.76572423,-2.300363269,-0.326409765,-7.421715387,9.627903956,-2.615906186,-5.32275206,-4.828266208,-4.666215427,-0.888547111,-8.825649767,2.579252747,8.506037741,5.571421268,-3.102969887,1.361819819,-2.988157836,5.200076107,11.18539622,-5.304378515,-6.005222624,-5.928086689,-0.580146832,8.259900992,-4.493896388,-9.090624493,-6.07164865,-5.307684795,-6.987625546,-8.433471185,2.609678709,-0.860023127,4.420703966,3.408857971,-1.25724716,8.700307315,-9.855484875,2.229514975,0.561738984,4
1.648907585,-8.030001824,-4.308331649,11.49921414,9.380921726,-0.9131941,-4.879235011,2.142228995,5.904798785,9.708768388,0.455264177,-5.140340661,-10.04226206,9.537184869,2.867834802,3.487038777,-6.332961217,-7.234994766,-6.841345137,5.065018284,-2.172067233,2.882128913,-3.075589894,7.678207192,-12.67631907,-4.479940746,6.70434343,-3.508824089,-9.200153624,5.784281247,5.093325607,5.241636511,11.79039543,-0.102277143,-6.911577885,-5.049910288,10.99005547,-10.10416589,11.52463124,-6.045830251,2.151952634,-1.643901698,1.539045809,4.310893556,6.774965229,-1.393307426,2.862725795,-2.12653537,-5.694975383,-1.929905958,11
4.733050735,6.671042266,3.027722228,9.49438176,-6.205284905,-8.472753566,-0.554614157,-8.276055333,-8.444539086,6.79597321,-12.06691553,-2.73504192,-4.902645221,8.868416476,8.377441266,-7.071605231,2.579754374,6.748300388,-0.235078276,9.454618493,-6.617261774,-0.820128892,-7.519519,1.023151787,9.912632227,-4.861824628,4.13416705,0.525048158,-7.585830595,-8.475914264,0.848570252,5.681555007,-6.005363339,7.284798523,4.990773011,1.268906393,-0.306029304,-6.835007124,-4.359586771,6.093333732,-1.407573513,-1.881754732,-3.257461249,0.300242622,10.46133882,-7.222130469,-3.208214131,10.43512349,5.505028569,3.515711116,2
5.105060981,-3.10954268,9.539251934,-7.435766419,-7.726989193,-2.414336134,-6.691681211,-0.542140753,9.60246098,0.410266434,-1.640768623,8.306707376,-5.191273936,9.537497857,-6.115782612,10.43185711,2.810119715,3.553099841,5.273228939,-7.468262386,2.248903578,-0.375469051,-5.949978695,1.051393874,1.65502692,7.392631485,-10.00837312,10.41179537,-1.155412566,-4.054231198,-8.436676119,7.942422108,-2.236950274,3.899534705,-4.192913863,9.309118008,-5.108734061,5.392014212,11.43222997,-7.782426327,-10.53347029,15.82801515,-8.420952365,-8.73710775,-4.851685165,2.748767007,1.42456591,3.587247954,0.122937991,1.034016967,7
-11.33743331,-1.300815173,-8.895148645,-9.294640651,5.271640477,4.639602603,-2.909059855,-3.432585302,-12.75537159,-6.823036339,-3.335882756,8.029447698,-11.02493496,-3.064561312,4.696333416,-6.1689501,1.021503602,-3.036042738,-1.273067223,8.029048953,-5.374542255,-7.972763389,-1.630697174,-6.585987393,-11.15039042,-5.600958059,-3.727000922,4.705306882,1.290375402,4.435224379,-11.28404562,1.903800459,8.964941815,2.361094305,-5.437921194,6.352612856,6.652166454,0.630756199,-9.467778872,-7.096294381,-6.716348183,0.568267479,0.400275858,2.593412653,-2.399509619,2.958776808,-5.396199001,-0.441982365,-0.611015723,4.857080287,18
7.33646914,-8.450666501,7.5085826,3.979519436,8.709535039,2.144996788,-5.15242635,2.972645269,-4.02846862,4.757443651,-2.839683853,-2.874527933,-4.536397787,-4.768930353,7.891380498,-7.958929043,7.718595388,-8.996909044,7.510995928,-1.677313224,-3.342192623,-3.764174901,6.717902972,11.8037649,-4.896701253,-4.483182483,-7.834871774,-5.024650728,10.77868254,5.617556147,-3.129146866,1.864719189,0.665678236,-6.217659309,-7.882152581,-0.275325673,3.009980066,7.90121789,8.61860307,2.687282542,1.857833519,-11.1124286,-7.812114879,-5.818419045,16.59253723,-0.176483669,3.584531976,-2.202959759,-5.082486298,1.371040226,0
-4.270773698,-6.022104974,2.132217822,8.066540898,-9.639411731,1.268085009,-3.129195053,-2.245172058,6.934886136,-3.549673612,9.727509317,3.601192101,9.500238255,9.051363393,5.477417713,-4.650946294,-6.664459249,-3.951519333,-3.49868442,8.280389917,10.02447659,-11.23452621,8.157861573,-4.212112813,-1.327000677,-0.637915607,-0.987148759,9.503251952,-7.229333519,-8.333305099,6.620107428,0.724406082,-9.985920599,5.687676823,-3.411398403,9.778361154,-10.81852267,8.14398281,-7.256749169,-9.238336516,-2.974322451,5.395276536,10.4943417,4.866619056,-2.641769329,-10.99109476,3.02684162,6.040511777,5.796486379,4.747717615,10
-4.651372581,-8.205889085,1.248021697,7.027329948,-8.117971108,-2.080104105,-6.90790581,1.402998619,2.408477099,-4.706115346,6.550428443,-0.180241019,5.427091507,7.834914467,5.326915424,-7.066396027,-11.96093041,-1.41597981,-3.074301513,8.097963011,11.67865961,-10.23728183,9.059598759,-6.192676908,-2.54157903,-2.939427096,-3.322515108,3.480441823,-10.24132279,-1.819931783,6.826999936,-0.456198325,-7.679587859,5.420224224,-6.817032988,4.767459973,-5.589058917,7.305893588,-9.811030216,-10.43359256,-3.764809721,0.712134719,13.08772934,5.253946885,-6.796089215,-4.755964898,0.633337564,11.37108037,5.273857907,6.402684077,10
6.693816996,3.54557841,-5.681579012,10.34083583,-5.560796252,-12.73101749,-3.920463786,-10.5509248,-0.145040918,7.276584413,-3.028863069,0.05769211,12.33113089,-8.939663522,6.732060243,-9.991271384,5.122131409,10.92627873,1.422143377,-7.048573047,8.795458495,1.152737745,-6.974649775,8.09520377,9.618095088,-3.13251947,2.003977032,4.181135206,13.91440346,-8.41092115,-2.471600759,7.589721441,0.950635993,0.110877296,7.929854866,-7.026738169,-11.43380398,1.612334965,9.227489344,5.719231502,1.274314365,7.968457945,-1.549309929,-1.373407364,9.899547917,8.617702979,-2.855999374,-1.933661791,2.107845654,8.935167946,1
9.689388501,-8.031856518,-0.108256593,8.397533097,-3.765361445,1.118876336,-3.095932938,5.986952433,5.007337032,-0.136737143,-8.565192218,11.11738135,4.783810937,0.229850665,-0.306620959,9.514244396,6.158038349,9.439791281,0.189621869,9.079972343,-0.963160273,5.473826581,2.705880663,-7.039715952,-0.550034522,8.87306149,-5.591184484,4.510462111,-5.820469564,7.821348802,-6.770743398,2.565926692,9.556070481,-7.037046865,-7.900212749,-4.504179594,0.026013389,3.623440382,-2.421255915,-2.509989423,-1.546530133,-1.250269171,1.763819625,6.736088721,-6.113500132,1.18026992,6.566686046,-1.235832212,1.990758885,0.633539372,8
-0.257072971,8.186984499,6.138297721,1.256401616,0.148410316,-5.801397409,6.324018123,-5.464479862,-0.577936417,-11.03350454,2.804289164,-2.061096428,3.111255524,-6.304222453,-2.730951067,-8.426493854,-0.251211604,-0.587912029,-8.308906487,12.51733381,-9.949639056,-1.633334543,8.286207322,2.357931993,-9.425488436,-2.510524841,-2.776467205,-0.302086661,-5.793826917,5.938125595,7.949924223,-2.785862741,4.578771183,-10.09230797,2.814901627,-7.860734527,-1.186398042,1.665788077,7.293320598,0.984867959,-3.46094562,-0.553840405,1.93648764,1.130247614,3.262231148,1.956570154,-6.721939818,3.71882829,-6.805268941,-0.711795047,13
-6.762327452,-1.360990905,1.500170993,2.986539631,1.600788218,-4.902856318,-3.669128211,2.975738456,2.130217809,5.254213476,9.840064271,8.203578356,-2.338378349,-11.22746467,7.324329175,1.183107581,-7.456528429,-5.093586737,10.24655708,-10.29972965,-9.001413658,-0.063070237,-0.833850348,-8.593564684,-6.432296273,1.135489832,-9.258068393,3.847722951,-11.67942843,-2.357462381,2.473597831,-4.878903837,-4.524254585,-0.818056416,-3.540394377,2.303736383,-9.727398704,4.095457199,6.739211652,8.1686004,4.239840529,-2.93516956,-0.78802097,-7.944579482,12.37651523,1.754421736,4.089875915,11.53699259,10.74449807,0.916643303,17
-0.435220231,-7.022804889,-7.216307403,10.40033329,2.461655599,-0.487129846,11.40499399,-5.615875069,-0.254701349,1.347954201,-0.709761335,-6.894566039,-5.408052565,5.860836923,-1.295827894,-3.299608516,3.607712828,-5.460223261,-6.645055755,-3.194949904,9.627588776,-6.821658373,-6.933549904,-8.827409642,0.80072315,12.57335226,-12.45101258,0.798970294,4.867166647,10.33906397,-8.559093264,3.172977749,-5.238146799,-5.917743517,5.378238014,9.710482913,-3.343353052,3.632428792,9.148150578,5.61423363,-9.179148774,3.368744049,1.022302845,4.604705857,-0.483587438,6.750877825,5.659960304,7.146761762,2.451854198,2.669275625,19
1.463165698,6.815769302,5.02364127,6.796789082,9.536296439,-5.805442468,-8.015952819,-2.935541411,-6.472143431,-8.158628296,10.05975846,7.707116659,10.42101987,9.178878754,-8.259344629,-4.466804089,0.785960565,8.940358439,4.538679721,4.303609483,2.230821572,8.377340413,-9.854917251,-10.90183124,10.0518073,8.877309395,-4.20590212,4.221368928,0.585335088,-8.42991994,-1.600242965,5.843073433,-4.797390344,-8.754429073,-12.54337445,3.929529851,-6.718636658,-3.547735513,-7.164874049,-4.813632021,-2.590123692,6.554333812,-9.553016947,3.194573029,-1.5948777,-5.191777126,-4.214957048,-5.694873208,7.43163814,-4.981891536,3
-10.41513926,-7.304620003,-10.05437352,-2.726646909,7.042172576,-1.477828526,-6.014354997,-4.191096451,10.5477374,8.744820777,7.087982736,3.63846224,0.838188056,-0.167128865,-7.822410147,3.265414083,-5.880195584,-11.26823932,-2.707012151,-6.568933791,4.207537678,-5.294368864,4.495668005,8.963865085,8.190621108,-3.903928402,-2.339212685,-6.747908425,1.926024921,7.344678118,-8.003493097,1.973374848,-10.25085987,-5.096809609,12.75215749,-3.369988669,-7.749794309,-9.013212431,-3.166880435,-8.183166238,-9.663229354,-2.080407929,0.581537025,1.58503169,0.783082804,0.597921541,11.23290725,-10.74010261,-1.08111161,1.430719372,4
11.84566501,-6.411519663,-5.559764347,7.746322739,-4.58470638,-0.172819939,11.23617092,14.43631778,8.276017764,5.979492068,-8.47985854,12.85394456,4.150257377,-0.809433352,-4.587143468,10.89853215,9.917564066,8.302383777,-1.737344134,9.468675488,-2.973498326,8.368708309,-5.926101218,-4.018707935,-0.999564072,2.90557332,-3.523235182,2.758981485,-5.314043325,8.050334919,-4.937429284,6.206859193,2.632943785,-7.129199609,0.246974371,-3.94909984,6.866391327,6.953879598,-2.035221693,-2.040392323,-6.460756121,-4.795388738,2.357708566,8.153207547,-5.835058619,-2.449376826,9.247169141,-8.447123171,4.652372547,-5.465980578,8
-6.188487025,-9.693192427,-6.196300956,-4.027677456,4.251219195,2.370474664,-9.331552316,0.777009596,11.17909992,9.590167185,-0.296442217,-4.91309746,-7.214276391,2.273643047,-3.764111169,10.59835872,-5.679284708,-7.923801409,-6.776354901,-6.743003579,1.766671644,-6.917832347,6.317740403,10.96297835,6.292614572,-2.785371287,3.258160038,-6.470217213,1.71551369,5.220110438,-6.695828876,-0.091274178,-6.319845773,2.590745234,7.727051706,-4.407770326,-5.438246976,-7.565121059,-4.628789906,-7.325869567,-2.504351112,-0.300058342,-4.416404035,-1.090593078,2.050075268,3.137507685,4.162593708,-7.735844291,0.526515763,-1.403768446,4
5.076349426,-2.692629259,-4.797523987,11.75772048,-3.323226577,-3.085821866,-0.660766964,6.115110618,8.266184759,6.91162174,-7.37619592,9.168845398,8.335647846,-0.061742453,-7.689781359,5.38440081,4.702500887,9.654702025,-2.459925261,9.4351167,-2.933075643,7.109678638,1.554546679,-6.146344052,1.60023169,3.785145689,0.787339377,5.010820849,-8.623338315,10.2081002,-6.499907606,1.653697963,3.986316137,-5.96508678,-4.626669032,-6.57232962,6.070559593,2.065349014,-5.764552261,-2.736503588,-6.855065813,-0.737610076,-0.007123365,2.059233811,-4.937533314,1.834702511,9.670095079,-5.006475659,-1.449793025,-2.305473747,8
-6.108433727,-13.28697118,-4.665711237,-5.060113206,7.967614069,-2.988764293,-8.120477034,-3.949177046,12.2604363,6.30542036,5.621208784,-1.169999517,-10.23057382,0.303119661,-8.681103343,3.399789969,-5.340299297,-7.481526607,-1.725644366,-8.900994264,4.752725099,-0.123868367,4.677578427,11.44024478,6.082509228,-2.824555879,-0.149727609,-5.863458744,2.783271915,9.389114106,-8.86124343,-6.010516705,-6.432119771,-0.467397307,4.922247282,-1.853615596,-6.274220439,-10.81856397,-7.330566327,-6.000722302,-7.777116473,-0.927408597,-1.670863706,-1.116374344,-5.997324144,0.985519585,8.132389724,-15.0083595,-2.887135329,-1.357411297,4
8.071511207,-4.233428585,11.91589585,-9.062898313,-9.332449789,1.210808129,-4.507882285,-2.325090023,10.52743174,1.225887198,-3.467731302,6.855523435,-2.366963827,4.653033247,-1.67417736,8.144524187,3.530343236,1.983259728,11.03604553,-5.167266546,5.301026988,1.365850533,0.097253232,-6.018699408,-1.173634954,9.524492025,-11.69876982,8.219933353,-1.916353074,-10.31842736,-9.46182753,6.922428472,-3.38405722,2.604252913,0.593824513,2.749552,-7.410102726,2.715879527,8.937421633,-5.516927765,-2.13458032,12.89201575,-6.273718099,-6.739448129,-7.041009451,0.838965154,-0.044860362,5.07245219,-1.773594956,4.908697072,7
4.066906495,12.45545526,3.281008534,2.070335439,4.407158892,-6.407561288,7.712376286,-6.622509938,-2.742999089,-11.09446846,4.008346849,-5.031354678,5.190407328,0.847173939,-6.27836771,-12.3512524,-0.258504922,-2.67154066,-8.177733323,8.272785932,-6.704531972,-1.401803956,1.816026991,-2.801462331,-12.96135688,-2.907613547,-2.133862452,3.464429157,1.567783719,6.330874949,9.282898078,-1.125974841,2.34498219,-10.00155493,3.344015214,-7.37229059,-5.293189597,3.063295444,5.516922544,0.647418019,1.698765542,5.950660428,15.93225374,0.10621961,4.826561232,-2.914986886,-3.988881399,0.096677961,-1.436103982,0.821410007,13
7.834443467,3.407575752,6.821508419,-5.644227432,-7.194979765,-10.92766198,-9.863302018,7.981683616,-3.431499291,5.320928303,7.449548339,-7.586880579,8.751844798,-3.957697112,-11.81733624,0.989495427,4.164902814,-4.675292664,-1.430535922,-10.56379175,-3.351893543,-2.163912567,-4.237599171,-9.365396414,0.281349867,5.82763018,0.607546421,-7.243384048,-4.280675447,8.353602015,8.05516002,-0.815945832,2.656766127,1.150046458,2.016154912,-9.975538311,5.362839398,4.754064294,4.398959723,10.49731051,0.117307815,-3.441347138,-2.28132761,4.177469113,2.477826985,11.09673226,3.946133851,-2.410566578,4.408474381,-5.560293952,5
-3.848233094,6.206317931,-6.56546453,-4.022651144,5.499016285,1.779074086,-4.500493028,2.735250103,-11.8835998,-1.599465816,-6.305461248,12.19474616,-12.29770997,-3.046519537,5.560510035,-8.50012644,1.804348072,-1.81201304,2.661134453,8.029970682,-1.526343924,-7.3953054,3.471388946,1.042194865,-3.953511182,-8.332278831,-3.02250567,-2.274478101,-1.773461193,4.033733414,-10.70982523,2.739130573,12.66959479,2.168893158,-7.550319023,8.704087693,10.07254604,-1.414247723,-7.560731644,-10.19220032,-1.012026589,3.227021624,3.875981219,4.823743703,1.26023703,3.194878111,-3.283421559,5.462277479,0.227612038,4.496316836,18
